26,"My samsung refrigerator is 5 years old and it is already ready to be thrown into trash. About 16 months after we bough it the ice maker stopped working. We went around that by turning off the ice maker completely and turning the entire refrigerator off for two weeks until it melted. After that we never used the ice maker. It just turned 5 years and off course warranty expired. Just one month after the warranty expired the fridge part stopped working. Called Samsung they sent a technician who said it is the compressor and due to the special gas in it we cannot fix it. It simply cannot be fixed due to that special gas since no one is licensed/certified to handle that gas. Please don't buy any samsung refrigerators you would regret it greatly. I had read this kind of reviews prior to buying this refrigerator but I didn't take it seriously. I regret that very much now. As one reviewer said ""this was the most beautiful piece of crap I have every owned"". I learned the hard way beauty is not enough it needs to work as well."
27,"We have been using this Samsung refrigerator for 8 years now it has given excellent service recently a first damage we had was a door spring the technician visited our place and replaced it for $25/- great service and very timely service, the technician was very helpfull and also provided some valuable tips love the refrigerator"
28,"We have been using this Samsung refrigerator for 8 years now it has given excellent service recently a first damage we had was a door spring the technician visited our place and replaced it for $25/- great service and very timely service, the technician was very helpfull and also provided some valuable tips love the refrigerator"
29,"Very impressed with this Fridge, would buy again!! Highly recommend this Fridge to anyone who is happy to spend on a Fridge that will last a long time, I have other friends who have purchased this Fridge and have not had any issues with it at all. Great purchase !"
30,Well it was going fine until about a month ago when we noticed that foods in the refrigerator section were not overly cold and going off very quickly ! Freezer seemed to be OK.Temperature had been set at 3 degrees from day dot.
31,"Called up the ( overseas ) call centre and organised a repair man to come out and have a look.Was advised to turn the fridge off to see if that would reset the computer, it didn't ! Well , it did , it reset the bottom right hand "" Freezer "" section back to a fridge, so all the frozen items in that side were defrosted ( and lost ).Repair man said that the compressor in the fridge section was gone , it could be fixed , but that would only last 18 months max , by then the warranty would be well and truly finished . He advised that the fridge be written off. The unit was purchased in November 2016 , so not quite 2 years old ! At least it was within warranty ( by 16 days ! ) ."
32,"As of today, I still have not had resolution from Samsung, apparently waiting on an ( Australian ) case manager to attend to my case. It's been 7 days since my case was lodged.Daily calls to the ( overseas ) call centre have not helped, there is no way of contacting anyone within Australia."
33,"If only this had occurred at the beginning of December, my Harvey Norman Extended Warranty would have kicked in and I would have been sorted out within a few days !!!"
34,"Be aware, the fridge was good ( when it worked ) , the warranty support has let this down !I will NOT be purchasing another Samsung Fridge !"
35,"***  Update  ***During the writing of this review I was actually on hold with the Call Centre ( again ) and was eventually put through to a Case Manager in Australia.There appears to be a fair amount of rigmarole attached to the process of refunding my money. Refunds can take a few weeks !Samsung still want to collect the old unit, it will be sitting in my garage ,as I need to get myself a new fridge !"
36,I loved this fridge until it started to riday under the finish at the bottom of the doors.  Of course nothing cant be done because it was just out of warranty.  Considering the investment cost of this product.. I'm very disappointed and will continue to be until I make my final payment on the credit line taken to purchase it and I can replace it.
37,"The Good.The fridge has a large capacity which is assisted by there being no central vertical bar to impede access when you open the two french doors. To get around the issue of sealing, a “flip out” bar is attached to the left door which swings into position when that door is closed. There is a warning in the Manual alerting users to be careful when closing the door that this bar is still in the retracted position but we have never experienced any issue with this. It works flawlessly.The fridge is super quiet. Even after putting your ear up to it, it is still next to impossible to hear anything. (There is one exception to this. See in the “Not So Good” section below)Beneath the two main french doors are two smaller french doors. The one on the left is the bottom mount freezer. The one on the right can be used for a number of purposes. You can choose to set it as an extension to your normal fridge section or you can set it as an extension to your freezer. It's a great idea and it works well. I have seen some other reviews claiming people were unhappy with the freezer temperature (some claiming they couldn't get it lower than -4). Happy to say after 24hrs from first installation, I was able to use a digital thermometer to measure and confirm a temperature of -18. Subsequent checks confirm it to be holding that temperature solidly. Additional to the fridge/freezer setting it also allows you a further two intermediate settings.Interior lighting is bright and covers all internal areas.Ice-maker works well and is also able to create “crushed ice” on demand. There are only two adults using it at the moment so I am unable to say how much ice is available before it runs out but we haven't experienced that yet.Interior shelving is height adjustable with one shelf having a means of folding back to allow tall bottles (and similar) on the shelf below"
38,"The Not So Good (this is really nit picky but at least you know)Ice is not clear (more white) and is not uniform in shape but I understand this is common in ice-making fridges and is caused by the rapid freezing process they must use to replace the ice quickly.As previously mentioned, the fridge is VERY quiet. However, the quietness is punctuated by a random clunking which I believe is created ice dropping into the ice storage area. It's a bit unnerving the first few times you hear it but you quickly get used it it and it only occurs over the next couple of hours until it has replenished its ice.The fridge must be plumbed in. There is no capability to top up a reserve manually. You will need to factor in the cost of a plumber installing a tap outlet adjacent to the fridge (on the wall behind it) when purchasing this fridge.Door shelving is removable but not height adjustable.If I was asked what my biggest gripe with the fridge is (its not really a big issue to be honest), I'd have to say the non-self closing doors. The four fridge doors require you to push them closed. Our previous fridge was the traditional type that if you left the door open, it would (generally) close itself. Not so the Samsung. It must be pushed closed. There is an audible alarm if the door is left open longer than two minutes but there have been a couple of times I found the door slightly ajar but not enough to leave the light on and trigger the alarm. Two adults here have learnt quickly to ensure the doors are pushed closed but children may be a problem."
39,"Overall, I would recommend this fridge. The “Not So Good” attributes are rather trivial and I have only included them for completeness."
40,The French door option creates a classy look in my kitchen with the other stainless (generic branded) appliances.  The temperature is consistent however I notice it’s more efficient when we do not open both doors at the same time.  Very easy to open and close because there’s no large items in the door shelves.
41,"I bought this fridge many months ago, and I have been thoroughly impressed by how consistent and reliable it is. I've had no freezing of any foods in the fridge, or thawing of foods in the freezer. I would totally recommend it to someone who's ready to spend a bit of money and get a fridge thats extremely reliable"
42,"I bought this fridge a few months ago, and it is amazing. I find the price quite high, but the quality is amazing so that's a plus. The doors are hard to open sometimes compared to my older fridge. The ice maker works, overall it is a good fridge that I'd recommend buying!"
43,Great working fridge with a lot of room to store items in the fridge and freezer section the fridge is excellent on power consumption the fridge is east to open and close the fridge always holds good temperature for all off your food products I would recommend this fridge to anyone
44,Our fridge freezer of almost 10 years packed in and we decided to buy the Samsung 719DSL. The ice maker works really well perfect ice every time. Only works with small cups large ones don't fit very well. The fridge its self has loads of space and shelves and the freezer is about the same
45,We have had this fridge fro almost a year and we are still feellin it!We got the darker finish and looks super classy. The unit is top quality from the finish to the way the doors open and close to the plastic drawers inside. The drawers and on rails and open and close with ease.
46,"The water unit is great. The water is slightly chilled but not too cold. No issues with the ice unit, always ice when we want it."
47,"The bottom right door we have set to Fridge mode because we have a lot of food to keep cold. No issues with this, the food does not freeze unless its in the freezer."
48,"We love this fridge, my wife and i are like the guy in his undies on the colourbond ad, sometimes we just stop and look at the fridge and take it all in."
49,"We purchased a Samsung refrigerator 3 years ago during a kitchen remodel. We have already spent $700+ in repairs and service. The defrost system broke down, leaking on our new floor and the french door mechanism has failed.  Please save yourself the time, money and aggravation and purchase another system."
50,Since purchasing I have read multiple personal (not sponsored) reviews and these all seem t be recurring themes with the Samsung refrigerator.
51,Don't buy
52,Have this fridge for 2 years and best so far. One of the bottom sides can be used as a freezer or fridge. It is very spacious and has a ice and water dispanser. Havve to change the filter every 6 months. The inside can be reorganised depending on your usage
53,"The silver matt finish might be the best choice to suit 90% kitchen decoration style. It always worth to spend a little extra money on a fridge which just able to fit into the space. As in my case, it is the most frequently used piece in the kitchen, and generated a lot happiness as I didn’t expected."
54,great fridge very reliable and doesn't cost the earth to operate. always enjoy my Samsung products as they are good value for money and doesnt just break for no reason. will always stick with Samsung. food is always fresher and cold compared to anything else i have ever bought from the fridge range
55,"I absolutely love this fridge, I have had it for about a year and never had any problems, I love the design and especially the lock function on the water to keep my little one away, and the space is a plus. There is no negative aspects of this fridge in my opinion."
56,"Large storage, flexible shelving configurations , ice maker is great, have had no issues with fridge yet 12 months in.Freezer works great and has loads of space.Cash back took a decent amount of time to receive and I had to call / chase up form memory it was at least 3 months"
57,"This fridge is pretty good, the temps are very easy to set and change and the ice maker is fairly quick only down side is the ice make is loud with the ice drops. scares you when you are not expecting it. absolutely love my fridge and would not think of any other brand"
58,"Very easy to use, huge storage space and the changing function of the bottom right hand section is so handy. We have it as a chiller, so it keeps things really cold. Deli stuff lasts ages! The humidity control in the main fridge helps keep my veggies crisper for longer and the nifty little shelf that folds up for tall bottles is perfect for storing wine or other tall bottles. The door shelves are huge and can hold heaps. We're a family of 4 and even a big shop fits in to this fridge easily. The plumbed water and ice dispenser is very convenient, even the kids can operate it."
59,"Its maintaining a consistent temperaturevery quite, plenty of roomElegant lookworth the moneyeasy to cleanhappy with the option of changing converting one section as fridge or freezer.user friendlyenergy efficienteasy to change the filterGreat purchase and happy customerDisplays temperature and love the touch screen."
60,"It maintains an excellent temperature in all compartments, never hear it and relatively easy to use and clean. I do find that if you use the second part of the freezer as a fridge you don't have a lot of freezer space which is a bit of a problem but other than that it works really well."
61,"Be careful before owning a Samsung Fridge!! The fridge design not reliable and it can breakdown anytime.We own the French doors fridge for 5 years and purchased 5 years warranty to come with it. During the 5 years, numerous problems with the fridge and the problems not fixed some time. After warranty period, the defects still come back to you. Wondering what to do now!!"
62,Great product and love the customer service . Highly recommended the brand and customer service . I have already referred few friends and will continue to do so. What an amazing feeling . I believe this is what called the quality product and amazing customer service even after sale .
63,I must say I have been very happy with my Samsung Refrigerator  no problems have occurred since I bought it and it has kept food at the right temperature and the freezer could maybe just slightly larger but it is still sufficient             for me but you have to be selective with what you buy to freeze.
64,"The fridge works fine but the so called Stainless steel got surface rust on it after a short time and we don't live near the coast! Samsung were literally the worst company to deal with in history. Arrogant and unhelpful.Even the Shelves cracked and needed replacing and Samsung refused to replace but fortunately the ""Good Guys"" paid for that themselves and said Samsung are very difficult to deal with."
65,"I have defrosted ice machine and always regularly do so along with regular filter changes apon red light which is usually every 6-8 months, contacted company under warranty and didn’t do anything for me, just noted the problem on there computer, for how much you spend on fridge rather disappointed as I love my crushed ice."
66,"The product I fill the fridge with is always fresh and perfect temperature, design is very modern & very well setup internally for packing ease.The fridge is ultra quiet and the performance is amazing, I will highly recommend to family because it is such a great item to have."
67,"My fridge is just over two years old and just out of warranty. Unfortunately, I had a problem with my ice maker fan which led to a $460 repair. The replacement part was completely redesigned, leading me to believe that I was not the only person having to replace this expensive part. When I called customer service, the rep told me that she gets a lot of calls about faulty ice makers. I have contacted the office of the president and, after an initial email asking me to contact them, they have never answered my repeated attempts to get back in touch with them either by phone or email. Unacceptable. Wish I had purchased a different brand."
68,Our new fridge is perfect.  I has both quick dispense water and ice in the door and is a non plumbed fridge. This is exactly what I have been looking for now for a long time and the only one I have found that perfection the market.  It is a great size with lots of internal space and runs great.
69,Very quiet fridge freezer easy to clean and big enough for plenty of food and drinks  the drink machine is perfect for the kids to grab a quick cold drink and no mess either. Would say money well spent here and would buy another for sure without a worry as they last
70,I love my fridge . As it is very quiet. Easy to use. Can clean  easily. Keeping good temperatures. Setting is very easy and is very useful in any climate. Very good power consumption.Enough space in all compartments. And the compartments are very adjustable.Is having no odour as  the settings are nice
71,maintains a good temp all through the day and shows the temp so easy to double check if all going alright or not.Very easy to keep it clean with minimum amount of noise.very spacious and have enough space for everything we need to place in there.overall a product to match my need
72,Looking for the right model to fit our families needs and the space in our kitchen was a challenge but this little beauty was the right choice!!  The ice and water dispenser are easy and I love the doors and how easy it is to access the fridge and freezers.  Recommended
73,"Had this for 2 years now. It's great and reliable! My only gripe with the design is the thick door which has to protrude 100mm from the cabinet. Either that or make the cabinet 100mm wider. Having said that, almost all fridges of this type are designed this way nowadays. The 4th door cool select convertible is nice feature but always left it as ""freezer"", otherwise, there will be little space for a freezer with just one door. Also, I had to put one of those chair leg rubber pads on the water/ice dispenser levers to prevent it from being scratched."
74,"This is the best fridge I have ever bought, its quiet, it maintains its temperature in all compartments well and the water dispenser /  ice maker is amazing, it produces cubed or crushed ice its that easy to us my 3 year old daughter cant do it!!! Well done Samsung. very happy :)"
75,"Easy fix, air pocket forming in between drain tray and drain hose. TURN OFF POWER, SECOND STEP TURN OFF POWER. Remove all shelves from fridge section, remove evaporator cover, three screws in total, gently from top to bottom remove cover, flush hot water inside drain tray, use a 1/4 inch hose to blow down the hole until cleared, cut and small strip of metal 4cm X 0.5xm and wrap around heater and place into hole. Reverse steps....Next remove bottom back plate on fridge, remove hose to the right, and clean hose. And Wham bam, give yourself a high five. Your a genius.SincerelyFrustrated Samsung technician"
76,"So, we chose this fridge for it's configuration and ice and water dispenser. The bottom 2 compartments are freezer but the right bottom can be used as a fridge instead, which is how we use it. This works great as a ""drinks fridge"". We have been very happy with this fridge til recently when the ice maker stopped working, within 3 year of purchase. Apparently this is a common problem and it was fixed under extended warranty. With the fix in place though, it is now leaking (which we are getting around to being fixed) within the fridge from the water/ice dispenser. It is a minor leak but an inconvenience."
77,"I feel we are missing having a butter compartment, but that is minor. The crisper draws are difficult to pull apart in order to clean the debris that has gotten caught in crevices that I can't clean. I did try to watch a video on how to pull the draws apart in order to clean in the crevices, but alas, it was not easily done and I cracked the draw and so have not attempted this again."
78,"Like many stainless steel looking appliance, fingerprints on the trims and facade is a bit of an issue. But it does wipe down easily enough."
79,This is otherwise a great fridge that we are overall happy with.
80,"always has worked perfectly. such a convenience having the water dispenser! its so sleek and looks so nice especially with modern homes!! never had a problem with ours and is really easy to clean and maintain, doesn’t require a lot of time which is ideal for a big family! love this fridge"
81,It is great works well so far.  The ice and water in used by the whole family summer and winter.  We live in Qld and water is the drink of choose.  The ice machine does make a bit of noise but will put up with this as it just keeps on making ice.  Never had a problem cleaning it.  Works well
82,"Good spacious fridge, Down right side of the fridge can be used as freezer and can be converted to fridge. Classic look, Easy to maintain. Needs plumbing. very silent. only 2.5 star rating but consumes very less power.nice storage boxes for veg and non veg items in freezer.spacious  and four doors"
83,"Good spacious fridge, Down right side of the fridge can be used as freezer and can be converted to fridge. Classic look, Easy to maintain. Needs plumbing. very silent. only 2.5 star rating but consumes very less power.nice storage boxes for veg and non veg items in freezer.spacious  and four doors"
84,"We have had thus fridge for a month now. Things I love:The bottom right hand fridge/freezer (u can use it as either. Very quiet. Lots of room inside for large items.Things i dont like:Water dispenser us very messy, water comes out too fast and hits the bottom of the glass and spills up the sides and out of the glass. Ice dispenser is also messy, it comes out of a wide outlet so therefore you need a wide rim glass.Loud ice machine when it dumps the ice."
85,AFTER 10 MONTHS THE FRIDGE HAD ISSUES.The fridge stopped cooling although the freezer still was working fine. The fridge was still under warranty so we had it repaired. The issue was a pipe with a leak and it was replaced. Hopefully no further issues.
86,This is a great fridge. So far haven't had an problems with it whatsoever. It is huge (in fact I think probably a little bit too big for our family) but does a great job at keeping everything cool evenly and my daughters really like the water function and so do I.
87,"The fridge has what I would classify as a severe design flaw which you should be aware of, you are welcome to ask Samsung or your retail store.If something spills onto the bottom shelf the liquid will go in between the glass on the bottom shelf. This is unable to be removed without significant drama. Don't be fooled with how easy it is on youtube videos - its not easy at all. Also liquid will go underneath the filter and again this is not easy to clean. It took a lot of effort and we broke one of the plastic tabs.It was an innocent mistake where we had a spillage in the fridge but the cleanup was very difficult. It should not be this difficult and were wondering how this ever got through QA processes.Also the water is not chilled. There is approx 500ml at most stored where the filter is at fridge temperature. What this means is that water will not be chilled for example if you use that 500ml and then want more straight away. It will just be normal tap temperature."
88,I went back to Harvey Norman and tried to return this fridge as the fact its nearly impossible to remove the bottom glass shelf is a severe design flaw and should not be tolerated.Unfortunately I am stuck with this fridge now as they wont accept the return. Very very disappointed and the darn thing is only 6 weeks old.
89,very good absolutely big - convenient  fridge to have.yes easy to clean too.the only problem is - ice maker makes very much frosty ice.(i am not exacting super clear ice from fridge)to be honest i did not like at all.i will find my way to make lil bit clear ice.lil bit noise when it makes ice. but its okay.. does not become too loud
90,"Sadly, like many others, we have been taken in by the cool sleek designs of Samsung products in recent years.Two widescreen TVs (around 10k spent) have failed and needed to be replaced with what we find out are common problems. Now an 18 month old fridge has developed a massive water buildup issue - which upon a brief Google search you find out is common with this Samsung product - multiple online YouTube videos showing what you have to do to plug the leak."
91,But why should you have to do that with a $3000+ electrical appliance only 18 months old. Can safely say - from our own experience - stay away from Samsung products - they might look the best but are not build to last for any reasonable length of time. We have found this out the hard way.
92,Will never purchase Samsung in any line of products again - never encountered such colossal failure in quality of goods in 30 years as a consumer.
93,"Yes it maintains the temperature, you can even adjust the temperature for hot food and this will freeze quicker, Water cooler at the front so you are not constantly opening the fridge all the time. No plumbing required either. In freezer section ice tray that empties into compartment so always ice cubes ready to go"
94,"Bought it a few days ago. Fridge temp is good, bottom left freezer is weak and takes a couple of hours to get back to minus 20 if you open even the fridge door above. The bottom right can't maintain better than about minus 10 to minus 12 so things aren't keeping especially ice cream...really runny. Spent a fortune on plumbing to connect it and after a couple of glasses the water is warm. Ice cubes seem ok. Arranging to swap for an LG. So disappointed as I loved the look of it but need a fridge that works properly. Easy to keep clean not too noisy."
95,If you have one of these don't trust the temp it reports on the display. Check each compartment with a temp probe. Check ice creams to confirm what's happening. Good luck with this one.
96,"I Love the ice dispenser and how easy it is to make your own drink on a hot summers day. This fridge is brilliant for storage spacing, enabling celery, cabbage, fruits and other large items to file away just nicely into the fridge. It is also a Wonderfully Compact Design!"
97,"Have had this fridge for nearly 2 years and still love it! Has a digital temperature display which maintains a constant temperature. It's quiet, easy to keep clean. We did have a little bit of trouble getting it through a standard doorway and we had to remove the screendoor and door knobs to get it through."
98,"Have had this fridge for nearly 2yrs and still love it!  Has a digital temperature display which maintains constant temperature.  Half of the freezer can be converted to fridge temperature if required so you have versatility.  Heaps of space, adaptable shelves for tall bottles, easy to access fridge drawers and organise - I love it!  Only minor 'con' is we have to replace the water filter every 6 months which is about $80 each time but worth it for the amount of water we go through (probably about 5L a day on average)!"
99,We've had this fridge about 6 weeks now and I'm really happy with it.   The layout of the shelving works really well for me.  I really like the flexibility of having the extra fridge/freezer compartment. At the moment we have only used it as a fridge as we don't buy a lot of frozen stuff.  Not having protruding handles is a really good feature as well. This is a large fridge and I would recommend just checking your access ways to get it in your home. We did have a little bit of trouble getting it through a standard doorway and we had to remove the screendoor and door knobs to get it through.
100,"My only complaint is closing the doors.  You can't just give them a little push as you walk away, there is resistance and they bounce back open, so you need to physically push them the whole way closed."
101,"Excellent choice. Purchased this refrigerator back in Dec 2017, It always maintains the set temperature and I had absolutely no trouble with this refrigerator in the last 14 months, only thing I had to do was replacing the filter cartridge within the 6 months. I would highly recommend this refrigerator to anyone based on my experience."
102,"I couldn't pull out my previous fridge with draws,I decide to bought this fridge because the doors were easy to open while I was pregnant.It's quite, easy to keep clean and organiseWhat I like most about this fridge is when I open the doors I can see everything, I like to open the fridge just to look at it and then close it.The Ice maker is cool, sometime jammed is it because I don't use ice often?"
103,"Not the loudest fridge, great ice machine. Maintains a crispy cool temperature all day long."
104,Filtered water could run a little faster does does have a good neutral taste.
105,"Ice never has that funny ""ice taste"" to it even when you don't empty the ice often."
106,Great looking fridge as well.
107,This fridge is great for country style living not excessive on power Great seals easy maintenance and access to all compartments it is a great fridge that is easily cleaned the shelving is perfect and the temperature controls in both the fridge side and freezer side are excellent all in all a great purchase
108,"I've had it for quite a while now and it has never failed me, I've never had any problems with it and always maintains it's selected temperature. I've been able to clean it a few times and it's a a bit of a hassle but that happens to all fridges I've had. And because it is right next to my bedroom and my walls are thin I still can't hear it!"
109,"its a very pretty fridge. i like the outside. its very quiet during the day. and you can't hear the noisy in the evening. i would strongly recommend this fridge. i went to shopping the food twice each week, and put all the friut and vegetable in it, it will maintain the fresh and works well."
110,"Very easy to clean and is very quiet, except when it's making ice it becomes loud for a little bit. We get lots of compliments because it's a really beautiful fridge. I love the french doors and it's quite big inside the fridge and freezer. I would highly recommend this."
